lambda,seed,max_epochs,num_samples,input_dim,accuracy,fairness_metric,accuracy_lb,fairness_metric_lb,fairness_metric_ub
0.0,1.0,1000,10000,1,0.9023898913405793,0.8356299779626899,,,
0.0,2.0,1000,10000,1,0.9017222230936798,0.8323388178029999,,,
0.0,3.0,1000,10000,1,0.9041149667970624,0.8412261336178071,,,
0.0,4.0,1000,10000,1,0.9023272723020318,0.8357036825878567,,,
0.0,5.0,1000,10000,1,0.9027591218719688,0.8363269900124555,,,
0.0,6.0,1000,10000,1,0.9032854176735865,0.8394888363882931,,,
0.0,7.0,1000,10000,1,0.9021287874763365,0.8352276004296051,,,
0.0,8.0,1000,10000,1,0.9025712716132206,0.834636244272756,,,
0.0,9.0,1000,10000,1,0.9007139465013079,0.8295512081253352,,,
0.25,1.0,1000,10000,1,0.7664167045559843,0.5611148574442995,,,
0.25,2.0,1000,10000,1,0.7739647146330924,0.5598629101448185,,,
0.25,3.0,1000,10000,1,0.7716113635419648,0.5655277254209194,,,
0.25,4.0,1000,10000,1,0.7627284672617783,0.5541473880480865,,,
0.25,5.0,1000,10000,1,0.7691170567458637,0.5645269061477374,,,
0.25,6.0,1000,10000,1,0.7752900464304009,0.5709724368044582,,,
0.25,7.0,1000,10000,1,0.7786864006786118,0.5731039287581008,,,
0.25,8.0,1000,10000,1,0.7762562001670993,0.5698559689975939,,,
0.25,9.0,1000,10000,1,0.7716429272355201,0.5618420430278703,,,
0.5,1.0,1000,10000,1,0.5006454526433907,0.0013488669070480241,,,
0.5,2.0,1000,10000,1,0.5041793520448017,0.007504568807380679,,,
0.5,3.0,1000,10000,1,0.5071960422839064,0.01138056155120365,,,
0.5,4.0,1000,10000,1,0.5002443365342303,0.0005886736113205338,,,
0.5,5.0,1000,10000,1,0.5017592886959706,0.003888367774221302,,,
0.5,6.0,1000,10000,1,0.5002041057201045,0.0003790235015561638,,,
0.5,7.0,1000,10000,1,0.5004034254726322,0.0007581466275655147,,,
0.5,8.0,1000,10000,1,0.5016573571248972,0.002947042300311342,,,
0.5,9.0,1000,10000,1,0.5007928520151365,0.0014484114599120357,,,
0.75,1.0,1000,10000,1,0.500123755154054,0.00023544227418764718,,,
0.75,2.0,1000,10000,1,0.5000467484028531,4.112755203600216e-05,,,
0.75,3.0,1000,10000,1,0.5000352376751663,6.145649680289189e-05,,,
0.75,4.0,1000,10000,1,0.5000747856502414,0.00019455789741074092,,,
0.75,5.0,1000,10000,1,0.500037196352604,5.1534569863037616e-05,,,
0.75,6.0,1000,10000,1,0.5000816414397146,9.643987307619839e-05,,,
0.75,7.0,1000,10000,1,0.5000972546164076,0.0001970541326486719,,,
0.75,8.0,1000,10000,1,0.5002874177994024,0.0003659485093994441,,,
0.75,9.0,1000,10000,1,0.5002070544619499,0.00041074983463024184,,,
1.0,1.0,1000,10000,1,0.5000244209950359,3.417025494814596e-05,,,
1.0,2.0,1000,10000,1,0.5000307102578464,1.862919398981644e-05,,,
1.0,3.0,1000,10000,1,0.5000275724913827,4.949097558459847e-05,,,
1.0,4.0,1000,10000,1,0.5000320246715184,1.869615296717919e-05,,,
1.0,5.0,1000,10000,1,0.5000177146713802,1.2615176986058296e-05,,,
1.0,6.0,1000,10000,1,0.5000476184032064,2.7988715673360476e-05,,,
1.0,7.0,1000,10000,1,0.5000311655720986,3.850956807860406e-05,,,
1.0,8.0,1000,10000,1,0.5000409508515389,2.2622954470308265e-05,,,
1.0,9.0,1000,10000,1,0.5001612169093392,0.0003325765350337684,,,
1.25,1.0,1000,10000,1,0.5000204918415452,2.337033035312852e-05,,,
1.25,2.0,1000,10000,1,0.5000238826470002,7.809344714365674e-06,,,
1.25,3.0,1000,10000,1,0.5000159833470728,1.5307911789996798e-05,,,
1.25,4.0,1000,10000,1,0.5000327003434198,2.1704786326542935e-05,,,
1.25,5.0,1000,10000,1,0.5000168443098083,1.4897243166250851e-05,,,
1.25,6.0,1000,10000,1,0.5000389763555878,1.6549773618868002e-05,,,
1.25,7.0,1000,10000,1,0.500030400740003,3.4369899533231996e-05,,,
1.25,8.0,1000,10000,1,0.5000356840412112,1.9878625892061352e-05,,,
1.25,9.0,1000,10000,1,0.5000746930316475,0.0001594060743076442,,,
1.5,1.0,1000,10000,1,0.5000143353820033,8.952052624827678e-06,,,
1.5,2.0,1000,10000,1,0.5000231892503525,7.057726147507992e-06,,,
1.5,3.0,1000,10000,1,0.5000167813361742,2.2966452332906506e-05,,,
1.5,4.0,1000,10000,1,0.500024388864463,9.523589990373393e-06,,,
1.5,5.0,1000,10000,1,0.5000131813279295,9.066052612499709e-06,,,
1.5,6.0,1000,10000,1,0.5000385972942236,1.646718169481809e-05,,,
1.5,7.0,1000,10000,1,0.5000233762972097,1.6186441063520407e-05,,,
1.5,8.0,1000,10000,1,0.5000311020798833,1.3869201501426343e-05,,,
1.5,9.0,1000,10000,1,0.5000464801354582,0.00010185234167597867,,,
1.75,1.0,1000,10000,1,0.5000151583810221,1.2585525669989162e-05,,,
1.75,2.0,1000,10000,1,0.5000205205065655,3.7350745906994387e-06,,,
1.75,3.0,1000,10000,1,0.5000252105795463,3.9345653179645446e-05,,,
1.75,4.0,1000,10000,1,0.5000259859191689,1.1109452593693891e-05,,,
1.75,5.0,1000,10000,1,0.5000144214593218,1.2033138142464317e-05,,,
1.75,6.0,1000,10000,1,0.5000332542238553,9.038962704321918e-06,,,
1.75,7.0,1000,10000,1,0.5000270621216942,2.657433609221105e-05,,,
1.75,8.0,1000,10000,1,0.5000312402370554,1.5828157615943583e-05,,,
1.75,9.0,1000,10000,1,0.5000478909122376,0.0001103373616184733,,,
2.0,1.0,1000,10000,1,0.5000147596028448,1.1093514034804519e-05,,,
2.0,2.0,1000,10000,1,0.5000182931432915,3.4774465941245225e-06,,,
2.0,3.0,1000,10000,1,0.5000229433427463,2.7040662014060635e-05,,,
2.0,4.0,1000,10000,1,0.5000215055174893,5.170481998384435e-07,,,
2.0,5.0,1000,10000,1,0.5000155001152725,9.766542119843402e-06,,,
2.0,6.0,1000,10000,1,0.5000323824281382,8.340328211592363e-06,,,
2.0,7.0,1000,10000,1,0.5000232640762482,1.3685221851411633e-05,,,
2.0,8.0,1000,10000,1,0.5000269824890877,7.244979143533614e-06,,,
2.0,9.0,1000,10000,1,0.5000473931959293,0.00011608911269994637,,,
2.25,1.0,1000,10000,1,0.5000113765260373,3.2476780471857314e-06,,,
2.25,2.0,1000,10000,1,0.5000186052182765,2.1895226041956928e-06,,,
2.25,3.0,1000,10000,1,0.5000170650894754,8.699633492759151e-07,,,
2.25,4.0,1000,10000,1,0.5000218519010879,1.3984165240787938e-06,,,
