lambda,seed,max_epochs,num_samples,input_dim,accuracy,fairness_metric,accuracy_lb,fairness_metric_lb,fairness_metric_ub
0.0,1.0,1000,190000,12288,0.9234617308654327,0.03715510420526876,,,
0.0,2.0,1000,190000,12288,0.9229614807403702,0.034848545832016076,,,
0.0,3.0,1000,190000,12288,0.919959979989995,0.035097755032196545,,,
0.5,1.0,1000,190000,12288,0.9204602301150575,0.01850527709706897,,,
0.5,2.0,1000,190000,12288,0.9219609804902451,0.01686783712494202,,,
0.5,3.0,1000,190000,12288,0.9189594797398699,0.015290517410571636,,,
1.0,1.0,1000,190000,12288,0.92096048024012,0.014715097106706626,,,
1.0,2.0,1000,190000,12288,0.919959979989995,0.011844119099945101,,,
1.0,3.0,1000,190000,12288,0.9219609804902451,0.014010338298483152,,,
1.5,1.0,1000,190000,12288,0.9139569784892446,0.005814158392258871,,,
1.5,2.0,1000,190000,12288,0.9214607303651826,0.012075922119071998,,,
1.5,3.0,1000,190000,12288,0.919959979989995,0.004130932515959744,,,
2.0,1.0,1000,190000,12288,0.9149574787393697,0.011490024054610352,,,
2.0,2.0,1000,190000,12288,0.92096048024012,0.012152148809430434,,,
2.0,3.0,1000,190000,12288,0.92096048024012,0.005093420540866346,,,
2.5,1.0,1000,190000,12288,0.9239619809904952,0.011039819242321836,,,
2.5,2.0,1000,190000,12288,0.9239619809904952,0.010360806983999382,,,
2.5,3.0,1000,190000,12288,0.9189594797398699,0.006545997184932054,,,
3.0,1.0,1000,190000,12288,0.9149574787393697,0.011086944021026168,,,
3.0,2.0,1000,190000,12288,0.9224612306153076,0.00942280492554922,,,
3.0,3.0,1000,190000,12288,0.9204602301150575,0.007035641015500679,,,
3.5,1.0,1000,190000,12288,0.9224612306153076,0.008122873814921189,,,
3.5,2.0,1000,190000,12288,0.9234617308654327,0.008588755778435708,,,
3.5,3.0,1000,190000,12288,0.9189594797398699,0.009358194569030906,,,
4.0,1.0,1000,190000,12288,0.9194597298649325,0.009188808590715858,,,
4.0,2.0,1000,190000,12288,0.9234617308654327,0.005632498815596174,,,
4.0,3.0,1000,190000,12288,0.9174587293646823,0.010072187716965608,,,
4.5,1.0,1000,190000,12288,0.9194597298649325,0.00673041896960265,,,
4.5,2.0,1000,190000,12288,0.9214607303651826,0.00530859257983457,,,
4.5,3.0,1000,190000,12288,0.9179589794897449,0.009137862449181036,,,
5.0,1.0,1000,190000,12288,0.9214607303651826,0.005156925175220109,,,
5.0,2.0,1000,190000,12288,0.9189594797398699,0.004936083040709471,,,
5.0,3.0,1000,190000,12288,0.9184592296148074,0.008566889123147764,,,
