input_dim,Accuracy,Unfairness,lambda_reg,seed
512,0.738125,0.041772221082535,0.0,3
512,0.738125,0.041772221082535,0.5,3
512,0.738125,0.041772221082535,1.0,3
512,0.738125,0.041772221082535,1.5,3
512,0.738125,0.041772221082535,2.0,3
512,0.738125,0.041772221082535,2.5,3
512,0.738125,0.041772221082535,3.0,3
512,0.738125,0.041772221082535,3.5,3
512,0.738125,0.041772221082535,4.0,3
512,0.738125,0.041772221082535,4.5,3
512,0.638134,0.0,5.0,3
